0,0.548763362884653,0.34051204073495
1,0.335541938633127,0.29511767461155
2,0.306731290427728,0.279223235107917
3,0.290823478574888,0.262037267946187
4,0.28841975615112,0.255943351193686
5,0.275040457219703,0.253144752693879
6,0.272595748291597,0.252787812858216
7,0.266062770386738,0.244018805756973
8,0.262468020891612,0.239973583082029
9,0.260626422890117,0.250037714207809
10,0.260245463878965,0.241900081655378
11,0.267010447997198,0.266089509095496
12,0.265232442492037,0.240450202430809
13,0.261554409761986,0.235324024742479
14,0.254961578023436,0.232670873870068
15,0.252210723994779,0.232135767491044
16,0.252097236678391,0.232044567938887
17,0.25186138478931,0.23214906366271
18,0.250309581853426,0.230599960103
19,0.262498256648678,0.238215364309964
20,0.255647277899003,0.2326258300747
21,0.252242757393458,0.232111773932178
22,0.250837845666388,0.231161203695046
23,0.248940764304177,0.228839791803509
24,0.24859532580496,0.228191042939822
25,0.248222741122886,0.228043714555368
26,0.247713875829032,0.228840303053294
27,0.247686251105909,0.228677706741496
28,0.24873130549645,0.227684845472129
29,0.2476501682062,0.228852084191245
30,0.247484635329088,0.228156267004997
31,0.24901292878475,0.228869977769053
32,0.247929030749038,0.240365897807847
33,0.254955089999115,0.232725324496819
34,0.260555924835028,0.268047426780943
35,0.257012644485888,0.228706120154915
36,0.248169938988571,0.227981678743608
37,0.246831767816837,0.227309710550264
38,0.246642901014065,0.226685729063018
39,0.246345472132156,0.226567061237209
40,0.24613885600432,0.226664625259175
41,0.246413906265258,0.227143915318652
42,0.246129287383815,0.227367330815911
43,0.246488983332727,0.228292476571067
44,0.246372321683369,0.226898407436647
45,0.246456299983768,0.228837471558244
46,0.246011207846015,0.227232730904556
47,0.24622656112109,0.225986187574394
48,0.247026300423162,0.227622435594571
49,0.245898768187755,0.226398852758425
50,0.246371719645167,0.226675183953062
51,0.246053987229852,0.228167623391248
52,0.248350968214222,0.228033593373843
53,0.262485612290168,0.236969531872215
54,0.257052225818136,0.236855141091303
55,0.249082277157202,0.22860152860263
56,0.246303247255962,0.226506678027343
57,0.246106309688954,0.227067372444365
58,0.245326560713196,0.225761717168227
59,0.246417430877071,0.225747934966237
60,0.245183986806369,0.225345738547722
61,0.245720675569539,0.225972445465583
62,0.245479685877278,0.226786688025046
63,0.245434890014182,0.225805860966389
64,0.245035280952315,0.229171189649329
65,0.246431069320617,0.226376518305274
66,0.247636945817676,0.231058407389657
67,0.252674866812865,0.231458640093083
68,0.247878616231431,0.226287452500609
69,0.245257235924871,0.225307242783613
70,0.245495386381882,0.226821286874801
71,0.245332775123213,0.225528638556078
72,0.245200731270571,0.22629419781446
73,0.244569504786908,0.225617129746722
74,0.245480598040237,0.225457166302709
75,0.246035570034139,0.22535559889032
76,0.245377061083339,0.226382388319978
77,0.245711966166072,0.226452146857483
78,0.244816356468078,0.228267584963398
79,0.245696751616633,0.225207411342782
